gene_name,TCGA-P8-A5KC-01,TCGA-P8-A5KD-01,TCGA-P8-A6RX-01,TCGA-P8-A6RY-01,TCGA-PR-A5PF-01,TCGA-PR-A5PG-01,TCGA-PR-A5PH-01,TCGA-QR-A6GO-01,TCGA-QR-A6GT-01,TCGA-QR-A6GU-01,TCGA-QR-A6GZ-01,TCGA-QR-A6H2-01,TCGA-QR-A70W-01,TCGA-QT-A5XJ-01,TCGA-QT-A5XK-01,TCGA-QT-A5XL-01,TCGA-QT-A5XM-01,TCGA-QT-A5XN-01,TCGA-QT-A5XO-01,TCGA-QT-A5XP-01,TCGA-QT-A69Q-01,TCGA-QT-A7U0-01,TCGA-RT-A6Y9-01,TCGA-RT-A6YA-01,TCGA-RT-A6YC-01,TCGA-RW-A67V-01,TCGA-RW-A67X-01,TCGA-RW-A680-01,TCGA-RW-A681-01,TCGA-RW-A685-01,TCGA-RW-A688-01,TCGA-RW-A689-01,TCGA-RW-A68A-01,TCGA-RW-A68B-01,TCGA-RW-A68C-01,TCGA-RW-A68D-01,TCGA-RW-A68F-01,TCGA-RW-A68G-01,TCGA-RW-A8AZ-01,TCGA-RX-A8JQ-01,TCGA-S7-A7WL-01,TCGA-S7-A7WM-01,TCGA-S7-A7WN-01,TCGA-S7-A7WP-01,TCGA-S7-A7WQ-01,TCGA-S7-A7WR-01,TCGA-S7-A7WU-01,TCGA-S7-A7WV-01,TCGA-S7-A7WW-01,TCGA-S7-A7WX-01,TCGA-S7-A7X0-01,TCGA-S7-A7X1-01,TCGA-S7-A7X2-01,TCGA-SA-A6C2-01,TCGA-SP-A6QH-01,TCGA-SP-A6QJ-01,TCGA-SR-A6MQ-01,TCGA-SR-A6MX-01,TCGA-SR-A6MY-01,TCGA-SR-A6MZ-01,TCGA-TT-A6YN-01,TCGA-W2-A7HC-01,TCGA-W2-A7HF-01,TCGA-WB-A80Q-01,TCGA-WB-A814-01,TCGA-WB-A815-01,TCGA-WB-A817-01,TCGA-WB-A818-01,TCGA-WB-A819-01,TCGA-WB-A81G-01,TCGA-WB-A81M-01,TCGA-WB-A81P-01,TCGA-WB-A81S-01,TCGA-WB-A81T-01,TCGA-WB-A81V-01,TCGA-WB-A81W-01
LILRA1,-0.9686,-1.1172,-2.3147,-3.6259,-3.1714,-2.9324,-2.8262,-1.8836,-1.1811,-1.7809,-2.3884,-4.6082,-3.3076,-4.2934,-1.8314,-2.3147,-1.3921,-3.3076,-2.8262,-2.3884,-1.9942,-2.3147,-3.0469,-1.7322,-3.3076,-2.9324,-3.458,-5.0116,-4.6082,-2.3147,-5.0116,-1.685,-4.6082,-3.816,-1.7809,-3.3076,-6.5064,-3.3076,-2.7274,-1.9942,-2.4659,-2.4659,-2.8262,-2.4659,-0.5973,-1.6394,-1.7809,0.0854,-1.5951,-1.4305,-2.5479,-1.685,-1.8314,-3.816,-3.1714,-2.8262,-0.9686,-2.8262,-3.0469,-1.3548,-2.3147,-1.1811,-2.4659,-2.1779,-3.3076,-2.0529,-2.3884,-1.4699,-1.685,-2.1779,-3.6259,-1.7322,-2.5479,-2.2447,-1.7809,-1.9942
LILRA2,-0.3022,-0.2845,0.537,-2.114,-3.6259,-0.7834,-1.0862,-0.4131,0.8647,-1.4699,-0.4325,-1.7322,-1.8836,-2.3147,-0.9686,-0.7346,0.3796,-2.3884,-1.2481,-1.1488,0.099,-1.2481,0.2642,-0.3383,-1.0862,-0.9971,-2.1779,-0.3022,-3.816,-0.4131,-1.9942,-0.8084,-3.816,-2.5479,0.2029,-2.9324,-2.7274,-0.1345,-2.6349,0.058,-2.6349,-1.0862,-0.9406,-0.6873,-0.1504,0.3907,-0.4325,2.5511,0.7058,-0.1993,-0.5125,-0.0725,0.6969,-3.816,-1.3548,-1.7809,0.4125,-0.2328,-0.7346,0.9268,-2.1779,1.1316,-1.5951,-1.1811,0.1124,0.1776,-1.0862,-0.1828,0.0718,-0.8084,-2.1779,-0.0877,-1.3183,-0.9132,0.0718,-0.6416
LILRA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LILRA4,-4.2934,-4.2934,-2.9324,-3.3076,-5.0116,-5.0116,-4.035,-3.816,-1.4699,-3.458,-9.9658,-5.0116,-5.5735,-2.4659,-2.8262,-2.7274,-2.4659,-5.0116,-4.2934,-1.9379,-3.6259,-4.6082,-0.7346,-5.0116,-2.9324,-5.0116,-0.5543,-2.6349,-3.816,-2.9324,-3.816,-6.5064,-9.9658,-5.0116,-9.9658,-6.5064,-9.9658,-5.0116,-9.9658,-4.035,-2.8262,-3.1714,-5.0116,-3.816,-4.6082,-4.035,-3.6259,-0.4719,-5.5735,-2.3147,-3.1714,-6.5064,-0.3022,-6.5064,-9.9658,-2.9324,-3.6259,-6.5064,-1.8314,-3.1714,-2.9324,-2.0529,-5.5735,-6.5064,-1.5105,-2.9324,-3.816,-2.8262,-3.6259,-3.1714,-6.5064,-2.0529,-2.8262,-5.5735,-4.2934,-9.9658
LILRA5,1.0293,-1.1488,-1.7809,-1.2481,-1.7322,-1.7322,-0.8599,0.2998,1.4174,-1.685,-1.0862,-1.8836,-5.5735,0.0718,0.434,-1.8314,0.7321,-1.5105,-2.114,-0.3022,-0.9406,0.3115,-1.4305,0.7748,-0.4325,-3.458,-0.4719,-1.7809,-4.6082,-3.1714,-5.0116,-1.0262,-4.035,-3.1714,-0.5973,-1.5522,-4.2934,-3.0469,-0.3201,-2.0529,-0.1665,-0.1187,0.7832,-1.5951,-0.4921,-0.1187,-2.114,2.7357,-2.2447,-0.1504,-1.0559,-0.6416,0.24,-2.8262,-2.3884,-1.6394,0.5271,-0.394,-1.1172,0.24,-0.0277,0.0014,-1.7322,-2.3147,-2.3147,-1.1488,-0.3022,-1.6394,-0.7346,-1.2828,-3.0469,-0.4325,-2.2447,-1.5105,-0.013,-2.4659
LILRA6,-1.3548,-1.685,-0.4325,-3.6259,-4.035,-2.5479,-3.458,-1.9379,2.4117,-2.8262,-1.9379,-3.0469,-3.816,-0.4521,-0.394,-0.5543,0.7832,-2.0529,-3.6259,-2.2447,-1.3921,-0.8339,-0.9132,-0.5756,0.3231,-9.9658,-0.9971,-3.6259,-5.5735,-1.7322,-4.035,-2.0529,-3.816,-2.3884,-1.685,-3.816,-3.6259,-1.9942,-0.2159,-2.114,-1.4305,-1.7322,-2.3147,-2.6349,-0.7588,-0.7588,-2.9324,3.1344,-0.9132,0.099,-0.8339,-1.4699,0.2154,-1.9942,-4.035,-2.1779,-1.0862,-2.9324,-1.2828,-0.5756,-1.3548,-0.0425,-4.035,-3.1714,-2.3147,-1.7809,-1.0862,-2.2447,-1.1811,-0.7346,-3.1714,-1.7809,-1.5951,-2.2447,-2.3147,-2.4659
LILRB1,0.688,1.1382,0.6969,-1.1811,-1.9942,-1.5522,-0.6873,0.0014,1.8801,0.7146,0.7916,-1.5951,-1.3921,-0.3383,1.4808,2.3337,0.7916,-0.7834,-0.7588,-0.4921,0.058,0.6332,0.3907,0.9343,0.9038,-1.2481,0.2522,0.688,-4.035,-0.2845,-2.5479,0.24,-1.6394,-1.1172,0.6969,-0.6193,-0.7346,-0.0425,0.1903,0.03,-0.1504,0.3796,0.4761,0.4125,2.5061,0.1903,0.2642,2.8076,0.4447,0.9716,0.4125,0.3796,0.0854,-1.9942,-0.0425,0.7832,-0.5973,-1.5105,-0.4521,1.692,0.03,1.2271,0.058,-0.7834,0.4447,0.1903,0.0014,0.4865,1.1382,0.2881,-1.8836,-0.7834,0.3346,0.7146,-0.394,0.3346
LILRB2,1.2934,1.3679,1.4808,-1.0559,-0.6416,-0.5543,0.2762,0.9642,2.2452,-0.3566,0.7916,-0.6416,-0.8084,0.605,1.9564,1.3567,2.0218,0.1648,-0.4521,1.0779,1.105,1.1706,1.7403,1.7744,1.6187,-0.7108,1.4281,-0.1345,-3.6259,0.4967,-1.7809,0.5955,-1.4305,-0.6416,0.9642,-0.0877,-1.2828,0.7233,1.5902,0.1519,0.7832,1.196,1.6649,0.4233,2.1574,1.0007,-0.4719,3.871,0.3685,2.1378,0.7999,1.0847,1.6234,-0.5543,-0.7588,1.2636,0.9191,-0.6416,0.9419,2.2693,0.2762,2.1702,0.2881,0.8647,0.5763,0.1648,0.4552,0.3346,1.5165,0.7233,-1.5105,0.2522,0.4233,0.6608,0.8488,0.3907
LILRB3,0.3573,0.1903,0.4125,-3.1714,-1.0262,-1.9942,-1.3183,-0.394,1.9564,-1.685,0.434,-3.816,-2.2447,1.4441,-1.4305,0.1519,0.7916,-1.4699,-1.4305,-1.4699,-1.2142,0.9642,0.5271,0.6699,1.5709,-0.7834,0.7832,-0.8599,-3.3076,0.1257,-2.7274,-0.1345,-1.5522,-2.0529,0.24,-1.2828,-3.816,-0.5756,0.7916,-0.5125,-0.4131,0.0854,0.2154,-0.8863,0.4552,0.2642,-0.9406,3.4622,-0.3201,0.9343,-0.3566,0.7321,-0.1665,-2.9324,-1.3548,0.7233,-0.013,-0.7346,-0.6416,0.9862,0.058,0.5666,-1.4305,-0.1187,-2.7274,-0.1504,0.5666,-0.1828,0.1388,-0.3566,-1.9942,0.547,-0.1031,-0.6643,-0.8339,-2.114
LILRB4,0.7321,2.8076,1.3454,-0.4131,-2.8262,0.9568,-0.8084,1.4065,4.5442,0.0014,1.5661,-0.394,0.0718,1.9931,2.2901,1.5661,3.0944,0.5271,0.5763,1.3397,1.3051,1.6093,2.6895,0.7579,2.2237,-0.1828,1.0983,-1.3921,-3.0469,0.9935,-0.0277,1.6187,-1.3183,0.0014,1.412,-0.6193,-1.1488,-0.0725,0.9038,2.1606,1.1706,1.2576,1.9786,2.1247,2.4649,1.4228,1.3283,5.2122,2.7007,3.1924,0.5763,1.2333,2.5536,-0.5543,-0.5125,1.614,0.1903,-0.3752,1.6604,3.5047,2.0707,2.9893,0.9493,0.1903,2.1013,1.0915,0.7058,2.0289,2.7465,0.6332,-1.6394,0.6332,1.9638,2.0535,0.24,1.7702
LILRB5,0.6969,0.6608,2.2299,-0.0574,-0.013,0.0158,-0.3752,-1.1811,1.5216,-0.5332,1.1706,-1.2828,-1.7809,0.2154,2.578,1.1382,3.2781,0.7579,0.517,0.8408,2.004,1.2576,2.5924,1.3679,2.4252,-4.2934,1.7273,-0.7588,-2.3884,0.0014,-3.458,0.3907,-1.2142,-0.3201,0.044,-1.7322,-2.0529,0.9419,1.2576,0.0854,-0.5125,1.3623,-0.6416,-0.6873,-0.5125,0.4657,-1.2828,3.4291,-0.4131,3.5742,2.0395,1.934,1.8722,-0.2671,-0.9406,1.9822,-0.5543,0.044,1.177,2.6828,0.4657,1.5854,-0.4521,-0.7834,-0.8599,-0.6416,0.9191,-0.7588,1.614,1.3956,-2.7274,-2.0529,0.3573,0.7146,-2.114,-0.8339
LIMD1,0.7748,0.6239,0.3907,-1.1811,-0.2159,0.044,0.2762,-1.4305,1.0293,0.2642,-0.394,-1.9942,-1.5951,0.2029,0.058,0.7233,0.7916,-1.4305,-0.1031,-0.6193,0.4447,0.2154,-1.5105,-2.0529,1.4065,-1.7322,-0.3566,-1.8836,-0.2498,-0.7834,-0.6873,-1.1811,-1.685,-0.8599,0.7233,-0.2328,-1.0262,-1.0862,0.2642,0.8726,-1.5522,0.2998,-0.2498,-0.2845,0.679,-1.2828,-0.2159,0.7146,-0.394,-0.3752,0.547,0.4125,-1.4305,-0.6193,1.7744,-1.0559,0.1776,0.5763,-0.3201,0.3115,-1.0862,-0.1345,0.1776,-1.3921,0.058,-0.9971,0.0158,-0.3752,-0.9132,0.058,-0.0725,0.4761,0.5859,0.1257,-1.4699,-0.8863
LIPE,3.4881,3.1475,1.2756,2.3222,3.3814,2.8442,3.9746,3.5009,2.4439,1.642,3.6136,2.9674,1.949,2.971,1.5216,2.1114,2.7679,1.5563,2.8341,3.1829,2.874,1.8996,1.7185,3.1458,2.2573,2.8542,1.8564,2.2421,1.595,2.5338,3.1765,2.4439,3.002,2.8542,1.4652,2.6805,2.6255,3.6277,3.9022,2.1509,2.043,2.6348,2.5658,0.6145,0.3231,3.4958,2.8819,2.4171,2.8779,4.0392,2.0946,1.7744,2.7095,2.667,2.7763,3.616,2.8321,3.7762,3.0393,4.2266,2.5188,2.9488,3.7105,3.3047,0.346,2.2268,4.6933,3.4804,3.2587,3.4156,3.1733,2.7183,2.0673,3.1588,2.9966,2.4623
LLGL1,2.6278,3.1245,3.2707,2.6464,3.0038,1.5998,3.3647,2.7073,3.2826,1.9527,2.6805,1.2934,0.517,3.5682,2.4985,3.3535,2.9109,2.5011,3.0393,2.1798,3.8511,2.5011,2.578,2.9224,2.4934,1.2455,2.299,1.9111,2.8055,1.5806,3.0358,2.036,1.8957,3.0757,2.6019,3.8973,2.6738,1.9564,1.9822,2.5876,2.118,2.6962,2.1606,2.9948,2.6918,3.7039,3.4251,2.7931,2.4908,1.934,3.2722,2.8178,2.0004,2.7657,2.3953,2.2268,2.7401,3.5449,2.8361,2.7615,2.1638,1.8242,3.3591,1.1641,2.9338,3.2647,3.1733,2.1213,3.2174,2.8994,3.3017,2.7029,3.2752,2.409,2.4779,2.0325
LLGL2,1.949,0.6239,1.5612,1.0642,0.2642,0.0158,0.517,0.0014,2.3926,0.7321,1.8201,0.8082,1.1706,6.5272,0.3907,1.9415,-0.2159,0.3685,0.4125,0.9038,-0.394,0.3115,1.2394,1.196,-0.8863,3.1733,1.2636,3.1637,0.3685,1.5514,-0.3752,0.8164,0.1257,-0.5756,0.6239,0.9642,1.3167,1.6785,0.3115,0.1257,0.0854,1.0503,-0.9132,0.3907,1.4065,0.2642,1.0363,1.884,3.1939,0.9568,1.6327,0.6239,1.0573,2.1638,2.6114,1.5854,0.346,3.1011,-0.2328,2.1541,-0.2159,0.7832,0.7321,1.7532,1.9377,1.6558,1.3901,-0.8084,0.1124,1.4011,1.1897,1.196,0.7748,0.7233,0.5763,0.6608
LPAR1,1.0983,2.6984,2.8799,1.674,-1.3921,0.5763,1.8722,2.7444,2.183,2.8402,2.2663,2.8701,0.24,0.7321,3.867,1.6695,2.1925,3.5547,2.9071,2.3451,-0.5125,3.9127,0.2762,2.6805,3.4596,1.196,3.4224,-1.1172,3.4804,1.9377,1.766,1.7403,2.9281,2.036,3.0654,3.1781,2.0844,1.2992,-1.2828,3.4609,0.8082,2.8301,4.1153,4.0366,2.9618,1.7316,3.5387,2.8858,3.0533,1.6785,2.7161,3.5237,2.4623,-2.8262,0.099,2.9857,2.3048,3.5694,2.167,2.1213,2.5238,1.1184,3.2811,-1.6394,3.9561,2.3788,2.9356,3.8501,2.2299,3.3148,3.0585,0.9038,2.824,3.4251,2.4831,3.245
LPAR2,0.8164,2.6067,0.688,0.7832,0.9789,1.1447,1.2394,1.5013,0.4967,-0.3022,0.9862,1.5266,3.2841,3.2466,1.0779,1.3454,2.0776,0.7579,1.674,0.6517,2.4439,1.2455,2.5511,3.7992,2.9911,4.6451,0.5069,0.1519,1.2394,1.3109,0.5271,2.7227,0.9115,2.4386,0.8568,0.4233,0.6699,1.3051,0.1388,2.0325,0.346,1.8996,1.8801,2.2268,1.0642,2.167,1.934,1.8524,1.0363,2.1378,0.0158,0.7748,1.9859,1.3735,0.0854,3.2405,2.9674,1.3225,2.0776,1.6875,2.2051,2.3536,2.2082,1.2934,0.7146,2.3843,1.2455,1.8242,1.9931,-0.2328,2.3106,2.8381,1.6649,2.3337,2.2573,2.6302
LPAR3,-9.9658,-9.9658,-9.9658,-9.9658,-4.2934,-9.9658,-9.9658,-6.5064,-5.5735,-9.9658,-9.9658,-9.9658,-6.5064,-3.816,-9.9658,-9.9658,-9.9658,-9.9658,-5.5735,-9.9658,-9.9658,-9.9658,-6.5064,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-6.5064,-9.9658,-9.9658,-5.5735,-6.5064,-5.5735,-6.5064,-5.5735,-9.9658,-6.5064,-6.5064,-6.5064,-9.9658,-5.5735,-9.9658,-2.8262,-5.5735,-6.5064,-5.0116,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-6.5064,-9.9658,-5.5735,-4.6082,-9.9658,-6.5064,-6.5064,-9.9658,-9.9658,-6.5064,-6.5064,-5.5735,-9.9658,-9.9658,-6.5064,-9.9658,-6.5064,-9.9658,-3.458,-6.5064
LPAR4,-2.8262,-4.6082,-1.8836,-9.9658,-6.5064,-6.5064,-5.0116,-5.0116,-2.5479,-3.3076,-6.5064,-4.6082,-9.9658,-1.7809,-6.5064,-2.1779,-6.5064,-4.6082,-6.5064,-3.3076,-9.9658,-5.5735,-5.5735,-4.2934,-6.5064,-9.9658,-1.4305,-4.2934,-9.9658,-3.0469,-6.5064,-6.5064,-3.1714,-3.816,-2.0529,-3.6259,-9.9658,-4.035,-6.5064,-3.3076,-9.9658,-2.7274,-9.9658,-4.2934,-1.6394,-4.6082,-2.3884,-1.5522,-5.0116,-6.5064,-2.1779,-3.458,-4.2934,-5.0116,-2.5479,-9.9658,-9.9658,-3.458,-2.9324,-3.3076,-5.5735,-3.816,-5.5735,-3.816,-3.816,-3.3076,-4.6082,-5.0116,-5.0116,-3.458,-6.5064,-4.2934,-4.6082,-4.035,-4.6082,-5.5735
LPAR5,-0.9686,0.6969,-1.685,-1.5951,-4.035,-1.5951,-3.3076,-0.5973,-0.5332,-1.1488,-1.1172,-2.4659,-2.7274,-0.394,-0.1504,-0.4325,-0.6873,-3.0469,-0.5125,-0.7108,-1.1172,-0.4921,-0.1345,-1.4699,-0.2159,-1.5105,-0.5543,-4.035,-4.035,-1.0262,-1.8836,-0.2159,-4.2934,-2.5479,-0.5125,-2.5479,-1.3183,-1.0862,-1.4305,0.0718,-2.0529,-0.9406,-0.2671,-0.1828,0.6425,-0.6873,-0.1504,-1.8836,0.5955,0.3907,0.058,-0.7834,-0.5973,-0.9406,-1.5105,-0.0725,-1.5105,-1.8836,-1.2828,0.434,-1.5522,0.5271,0.0718,-1.2828,0.4761,-1.2142,-1.0862,0.1648,1.1382,-1.3183,-1.8314,-0.7834,-0.1345,0.1519,-1.3183,-0.0574
LPAR6,3.9459,2.8341,3.1733,2.0465,1.196,1.46,2.5876,2.108,3.5287,2.8158,4.4569,2.1574,1.7185,1.8564,2.7931,4.1612,1.7702,1.2085,2.3898,2.6255,2.59,2.0111,2.8936,3.3883,2.4117,0.6517,3.7116,1.7316,-1.1488,3.1797,0.3115,2.1047,1.787,2.5683,3.8905,4.1392,1.9034,2.9148,1.4859,2.6161,0.9191,2.2206,2.1638,3.0825,4.0765,1.8879,3.4504,3.4674,3.7072,3.0723,3.5374,3.6451,2.9052,1.9968,4.2654,2.7444,1.8683,2.667,2.3479,3.3047,1.9822,3.2251,2.5585,3.2944,3.47,3.3407,2.167,2.6232,3.3549,3.2466,0.3346,2.9262,1.9749,2.8522,2.4701,2.6185
LPIN1,4.2556,5.3611,3.1797,2.8936,4.3883,5.4715,4.5772,4.0462,2.3423,3.7982,3.6077,1.8564,3.8837,3.2328,4.8131,3.7846,5.3495,5.1252,5.0171,4.2434,4.1628,4.4496,3.7688,4.3938,5.4101,4.0782,3.5187,2.0979,2.7847,3.7539,4.6323,4.287,5.1219,5.0357,4.2025,5.1494,3.5461,2.4035,3.3134,4.9814,3.8033,4.9275,5.1563,4.8141,3.8581,4.6428,3.8964,2.9394,3.4424,4.7005,3.8788,3.7204,4.2412,4.5844,2.4675,4.0153,4.943,3.8837,4.5571,4.5522,4.9589,4.4829,4.588,3.7752,4.0985,2.4753,4.9132,4.9594,4.7693,3.4088,4.5411,5.4053,5.1867,4.6764,4.4542,4.7077
LPIN2,2.9765,2.6487,3.5669,2.5263,2.8542,2.7508,2.8137,2.4279,2.8779,3.2481,2.7594,1.9188,2.8199,4.2669,3.4958,3.1908,3.3717,3.5237,3.245,3.074,3.2127,3.034,2.9929,2.3337,2.8701,0.9789,2.4465,1.9188,3.6417,2.5313,3.3047,2.9692,2.9637,3.1685,3.0893,3.3407,2.8955,1.2815,1.5612,2.7161,2.609,2.651,2.7029,3.4569,3.6428,3.9232,2.5828,2.4492,2.9148,3.0463,2.9375,3.6359,2.2842,3.0358,1.6649,2.2842,3.3336,3.0127,2.9469,2.6918,3.4661,3.3221,3.0145,1.7489,2.7227,3.345,3.3549,3.5199,3.4304,2.8096,2.9674,3.2915,3.0428,3.1955,1.9675,1.9302
LPIN3,1.1447,2.4805,-0.5332,-0.7834,0.4967,0.2277,-0.6643,1.8484,-0.4521,-1.2828,-0.3566,0.9935,2.496,-0.9686,0.24,-0.9406,0.8246,-0.5543,1.3167,1.692,-0.0877,-0.5543,3.2541,0.547,2.4492,1.0079,-0.8084,-1.1172,-0.4521,2.3423,0.1388,2.2144,-2.0529,0.0854,-0.1665,0.4552,0.5955,2.0776,0.1776,0.5568,-1.1488,2.6805,1.0503,-1.8314,-0.6643,2.7508,2.1988,1.1382,1.2023,2.7292,0.0854,-0.5543,1.1641,-2.3147,2.7487,2.296,0.8961,-0.0574,-0.1828,1.1641,0.1648,1.7954,1.3679,-0.3752,0.4865,1.3511,0.03,1.5854,1.5854,-0.0877,2.1213,3.2374,1.334,2.7336,0.7748,1.7489
LPL,3.7815,1.0363,2.8014,0.8805,4.1203,0.4552,3.8013,0.6699,5.2254,-0.2328,-1.0862,0.2642,-1.9379,1.5661,-1.0559,0.2522,-0.2498,1.2815,0.2642,0.605,-1.8314,-0.394,1.4962,-0.7588,4.359,-4.6082,1.196,2.6019,-1.685,0.8327,0.6699,-0.5973,0.1903,0.1519,0.7999,3.4384,-0.9686,-0.1993,1.9034,1.3397,-3.0469,0.4447,-0.1665,3.1458,2.9013,-2.8262,-0.4325,2.167,-0.9132,2.4063,0.537,2.5112,-0.0277,1.9073,-2.4659,0.2998,0.5763,5.6985,1.5758,1.6187,0.9115,-0.3201,-0.3383,1.1897,-0.394,1.9675,2.6302,0.2029,-1.4305,3.5498,-4.2934,0.5666,-1.4305,-0.4521,0.7748,-0.6416
LRP2,-6.5064,-9.9658,-5.5735,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-3.458,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-4.2934,-9.9658,-9.9658,-5.0116,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-3.1714,-4.035,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-4.6082,-2.7274,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-4.6082,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-4.2934,-9.9658,-9.9658,-4.6082,-9.9658,-9.9658,-9.9658,-9.9658,-4.6082,-9.9658,-9.9658,-9.9658,-4.6082,-9.9658,-9.9658
LRP5,2.6464,3.6347,2.5876,1.3454,2.3479,1.6466,3.3206,4.2571,3.136,2.1247,5.3678,2.2513,5.1708,3.7464,3.2496,3.4856,3.2572,3.0056,2.1047,1.8078,3.8935,3.6816,2.9243,4.1708,2.0638,6.6897,4.4377,4.7698,2.3816,3.5249,1.6045,3.6195,1.2271,1.5854,3.5947,2.6067,1.8119,6.1067,-0.2159,2.2144,-0.0725,2.2872,1.614,3.2856,1.683,3.8228,2.5413,3.9079,3.4264,2.1411,3.9561,3.5174,4.1019,2.2144,5.489,4.5559,4.4189,4.4027,2.05,3.3966,3.7171,1.6649,2.7095,4.5868,4.0269,4.2017,3.9728,2.6693,1.8404,4.1019,1.3397,2.9432,1.9226,3.9147,3.0533,2.1247
LRP6,2.2813,2.5112,1.6327,1.4174,1.0503,2.05,1.8604,1.9452,2.4597,2.5388,1.6281,0.6608,1.595,2.4753,2.2813,2.1378,2.0776,2.59,2.3592,1.5266,2.7972,2.6067,1.46,1.3679,2.6441,1.5064,1.2085,1.4335,1.7744,1.5064,1.6649,1.7744,1.8564,1.8996,1.7097,2.1606,1.9264,1.2875,0.7748,2.1925,1.6327,2.1114,2.5634,2.236,2.0946,2.2543,1.9786,1.3735,1.3397,1.7702,2.233,1.7954,1.5998,2.1574,1.2333,1.7141,2.4359,2.9911,2.2573,1.9638,2.9186,2.2482,2.3193,0.8883,1.9749,2.0111,1.9859,2.3222,2.0111,2.6895,1.816,1.8722,2.4144,2.2144,1.5366,2.0707
LSP1,4.9589,3.29,2.3592,0.688,2.8117,1.7446,0.8488,3.449,5.429,1.3167,1.7532,2.0465,1.5661,3.309,3.2158,2.1798,3.6555,2.4934,3.4517,3.1458,2.8502,3.4517,3.3591,6.7024,3.6054,1.6558,4.0037,0.1903,0.7321,5.0326,-0.1993,3.1987,1.8604,1.7053,2.3536,1.6875,2.2268,5.6133,2.1345,1.8119,3.4739,2.8897,3.0585,1.9073,3.2065,3.5596,2.0776,6.3304,5.0041,3.9746,1.3846,2.8641,3.3435,2.5536,1.125,2.727,3.3883,2.9948,3.055,6.1841,2.9109,4.9055,2.8219,3.4437,2.9224,3.1939,5.0854,3.2677,4.3321,2.578,0.7916,2.3193,2.1247,3.9204,3.1129,2.5238
LTA,-9.9658,-1.7322,-3.6259,-3.458,-3.816,-9.9658,-6.5064,-2.2447,-3.0469,-3.6259,-5.5735,-5.0116,-4.6082,-6.5064,-3.0469,-3.458,-3.6259,-5.0116,-5.0116,-3.6259,-1.8836,-4.035,-3.6259,-2.3147,-2.5479,-2.6349,-1.7809,-9.9658,-4.6082,-3.6259,-9.9658,-4.035,-3.816,-5.0116,-4.035,-4.2934,-5.5735,-3.3076,-6.5064,-4.2934,-3.3076,-3.6259,-5.5735,-4.2934,-4.2934,-4.6082,-6.5064,-3.1714,-3.3076,-2.114,-4.6082,-3.458,-2.114,-4.035,-3.3076,-3.1714,-3.816,-1.1811,-2.0529,-0.3566,-3.816,-2.3884,-3.3076,-3.1714,-4.2934,-5.0116,-6.5064,-4.2934,-0.5973,-2.4659,-9.9658,-5.0116,-2.8262,-2.7274,-4.035,-2.6349
LTB,0.9038,2.233,1.642,-0.6416,-0.7108,-0.4521,-0.3022,2.791,1.2934,-1.5522,0.688,-0.0574,0.8883,-1.4305,2.167,0.4967,1.6234,-1.3548,-0.7834,1.2815,2.5112,1.7403,0.2277,2.4753,1.46,-0.9406,4.5009,-0.6643,-5.5735,1.4704,-2.4659,0.8408,0.0158,-0.7346,0.4657,-0.7834,0.0718,1.0642,-1.7322,-0.2671,1.0642,1.5366,-0.0277,-0.5125,1.4962,2.2872,0.058,3.1813,0.9862,3.0252,-0.5756,-0.6416,2.0254,-0.1665,0.4233,3.0181,1.4335,-1.0862,1.3397,4.4357,-0.4719,2.8219,-0.3566,-1.1172,0.4761,0.9115,0.0854,0.517,3.4264,0.9568,-1.2481,-0.8339,1.1447,1.9895,0.2522,1.0573
