gene_name,TCGA-BF-A1PU-01,TCGA-BF-A1PX-01,TCGA-BF-A1PZ-01,TCGA-BF-A3DJ-01,TCGA-BF-A3DL-01,TCGA-BF-A3DM-01,TCGA-BF-A3DN-01,TCGA-BF-A5EO-01,TCGA-BF-A5EP-01,TCGA-BF-A5EQ-01,TCGA-BF-A5ER-01,TCGA-BF-A5ES-01,TCGA-D9-A3Z4-01,TCGA-D9-A4Z3-01,TCGA-D9-A4Z5-01,TCGA-EB-A1NK-01,TCGA-EB-A24C-01,TCGA-EB-A24D-01,TCGA-EB-A299-01,TCGA-EB-A3HV-01,TCGA-EB-A3XB-01,TCGA-EB-A3XC-01,TCGA-EB-A3XD-01,TCGA-EB-A3XE-01,TCGA-EB-A3XF-01,TCGA-EB-A3Y6-01,TCGA-EB-A3Y7-01,TCGA-EB-A41A-01,TCGA-EB-A41B-01,TCGA-EB-A42Y-01,TCGA-EB-A42Z-01,TCGA-EB-A430-01,TCGA-EB-A431-01,TCGA-EB-A44N-01,TCGA-EB-A44O-01,TCGA-EB-A44P-01,TCGA-EB-A4IQ-01,TCGA-EB-A4IS-01,TCGA-EB-A4OY-01,TCGA-EB-A4OZ-01,TCGA-EB-A4XL-01,TCGA-EB-A550-01,TCGA-EB-A551-01,TCGA-EB-A553-01,TCGA-EB-A5FP-01,TCGA-ER-A194-01,TCGA-ER-A196-01,TCGA-ER-A19K-01,TCGA-ER-A19T-01,TCGA-ER-A2NB-01,TCGA-ER-A2NF-01,TCGA-ER-A42H-01,TCGA-FR-A3R1-01,TCGA-FS-A1ZN-01,TCGA-GF-A2C7-01,TCGA-GN-A263-01,TCGA-GN-A26C-01,TCGA-HR-A5NC-01,TCGA-IH-A3EA-01
SLC2A4,-1.5951,-2.3884,-1.8314,-2.9324,-5.0116,0.4761,-1.0262,-0.0425,-1.3183,-1.685,-1.7322,-2.7274,-2.4659,-4.2934,-2.6349,-1.9379,-3.0469,-3.458,-1.8314,-2.6349,-3.458,-1.5105,0.9419,-0.6416,-1.2142,-1.0862,0.1124,-2.5479,-2.9324,-1.7322,-1.5522,0.24,0.1519,-1.4305,-0.9971,-4.6082,-2.114,-1.3183,-0.9686,-2.4659,-2.9324,-3.3076,-1.1172,-2.8262,-2.6349,-3.458,-2.1779,-4.2934,-2.7274,-3.0469,1.4388,-0.5125,-6.5064,-3.6259,0.5955,-3.6259,-1.2481,-2.4659,-4.035
SLC38A9,2.1574,2.2633,2.1213,2.0844,1.6964,3.1908,2.5487,0.8726,1.4011,1.816,1.4335,2.183,2.3423,3.0654,3.0376,2.2206,3.3336,2.5338,2.236,1.642,2.609,1.884,1.4911,1.6604,2.6962,2.5087,0.7407,2.3164,2.9765,2.5948,2.2237,2.118,2.3193,2.2175,1.8957,2.5011,2.4117,2.6962,0.7832,0.5568,2.2633,2.3077,3.421,0.2277,1.3791,0.044,1.7828,2.9281,2.3536,0.1257,2.128,1.9638,3.0074,2.6556,2.4985,2.6918,2.1862,2.1313,1.3567
SLC3A2,8.6522,7.2422,8.7889,6.8663,9.258,6.8054,6.8895,8.4838,8.1928,7.3682,8.1403,9.0072,7.0992,7.5003,7.4326,8.1979,8.825,8.3365,6.9098,7.4913,8.003,8.247,7.8443,7.7637,7.5399,7.6619,9.5033,8.403,7.1277,9.0071,7.1262,7.3977,8.2786,7.1703,7.7742,8.4057,8.0039,7.0708,7.6234,7.6933,7.6736,6.8823,6.4922,6.5223,7.5553,8.4314,7.1746,8.2541,7.1337,7.6751,8.6359,8.4797,7.436,7.622,7.3952,8.4885,6.5132,7.4254,8.5393
SLC7A5,8.7316,6.7211,8.8901,4.854,9.6917,6.0306,5.839,8.4107,8.0355,7.0374,8.0064,7.9733,6.4648,5.4595,6.3311,8.3371,8.168,8.7383,5.5735,5.9663,8.2361,8.3187,7.4141,6.8014,5.9778,7.2653,9.2367,7.7279,6.7152,5.877,4.7704,7.5193,8.687,6.7419,7.9994,8.0311,7.4517,5.859,7.0917,6.5165,6.8964,6.1841,6.195,6.2761,7.0749,8.1308,6.7787,8.4833,7.2315,7.0164,8.0724,5.5081,6.0226,7.678,7.2357,6.1522,4.0515,6.6531,8.012
SLC8A1,-4.035,-2.3147,-4.6082,-0.6193,-1.9942,-1.7809,-1.0262,-4.6082,-2.7274,-2.1779,-5.5735,-3.3076,-0.6416,-1.9942,-1.2142,-3.3076,-2.1779,-2.3884,-4.035,-2.6349,-3.458,-2.7274,-1.0262,-3.1714,-0.3752,-3.0469,-6.5064,-5.0116,-3.816,-2.6349,-2.7274,-1.7809,-1.3548,-1.685,-0.5125,-3.6259,-3.816,-0.3383,-5.5735,-3.0469,-1.7322,-3.816,0.7579,-5.0116,-2.8262,-3.0469,-2.8262,-2.7274,-1.5105,-5.5735,-1.5105,-2.1779,-1.685,-2.3884,-2.8262,-3.0469,0.8082,-2.8262,-4.035
SLC8A2,-4.035,-3.0469,-5.0116,-4.2934,-1.0862,-1.4699,-4.035,-4.6082,-4.2934,-3.458,-2.0529,-4.035,-0.9686,-3.1714,-1.6394,-2.8262,-2.7274,-0.4131,-1.7809,-1.0559,-9.9658,-3.3076,-2.3147,-4.2934,-3.3076,-3.1714,-6.5064,-5.0116,-2.3884,-5.0116,-6.5064,-3.816,-2.6349,-1.7809,-2.2447,-3.6259,-1.0559,-3.1714,1.1316,-3.458,-1.8314,-2.8262,-3.3076,-1.6394,-2.114,-3.0469,-2.6349,-9.9658,0.044,-1.1488,-4.035,-0.1345,-6.5064,-6.5064,-0.5332,-5.5735,-3.458,-4.2934,-0.7834
SLC8A3,-9.9658,-1.5522,-5.5735,-5.0116,-6.5064,-2.114,-5.5735,-5.5735,-6.5064,-5.5735,-5.0116,-6.5064,-6.5064,-9.9658,-6.5064,-6.5064,-6.5064,-9.9658,-4.2934,-6.5064,-9.9658,-5.0116,-2.7274,-4.6082,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,0.1519,-6.5064,-9.9658,-6.5064,-3.816,-9.9658,-6.5064,-5.0116,-5.0116,-5.0116,-5.5735,-5.0116,-9.9658,-6.5064,-9.9658,-9.9658,-9.9658,-6.5064,-3.3076,-9.9658,-9.9658,-6.5064,-9.9658,-9.9658,-6.5064,-6.5064,-4.6082,-6.5064,-9.9658,-9.9658
SLC9A1,3.8116,4.499,3.9261,4.4654,5.4403,5.2762,4.2951,5.467,4.7022,4.5892,4.5583,5.3523,4.594,4.1425,5.1643,3.9156,3.9012,3.6066,4.5398,4.8012,5.2388,3.8177,4.6491,3.8857,4.6674,3.8886,5.3906,4.7672,3.4398,4.2134,3.6428,4.1335,4.4549,4.3263,4.4836,4.523,4.4344,4.0584,4.497,5.1799,4.546,4.3068,3.0481,3.7486,4.4797,5.4256,4.7285,4.2064,5.5097,4.6742,4.1269,4.0216,4.3834,4.3765,4.3583,4.5186,5.3377,3.9108,4.796
SMAD1,1.766,3.0654,1.7744,2.1013,1.7273,2.3479,1.5415,-0.4325,-1.5105,0.7579,1.4859,0.7832,1.6512,2.0742,-0.9132,0.6608,2.5036,2.8562,2.8117,2.299,1.0151,1.884,3.4237,1.1184,1.7954,2.2693,0.044,1.4547,1.2023,4.5644,2.2482,0.4233,1.8078,3.1195,0.7058,1.6281,2.1798,2.4359,-0.3383,0.6425,2.2019,3.0217,-0.0425,-1.3548,-0.7588,0.5666,3.5498,2.0638,3.1129,0.4761,2.2268,1.7097,3.0092,2.0638,2.0742,-0.4521,1.9638,1.8643,-9.9658
SMAD2,5.2173,5.2487,5.4832,5.8585,5.2536,6.4585,6.1526,4.5305,5.3155,5.2056,4.4803,4.9289,5.1591,5.2525,6.3963,5.0414,5.673,5.6355,4.2676,4.842,5.1977,5.5223,5.1202,4.6815,5.4074,4.8319,4.1269,5.5302,5.2009,5.841,4.3075,4.8141,5.4383,4.9388,6.153,5.2991,4.7231,5.3747,3.0723,2.7972,4.8064,4.8263,4.9533,3.6703,5.9493,3.9421,5.4816,5.8515,5.8035,2.8482,5.3643,4.5117,5.4725,5.393,5.0242,5.1776,5.318,5.522,5.0888
SMAD3,2.7508,3.1717,2.8219,2.561,2.4035,3.5374,2.8897,2.9929,1.3051,3.2856,2.0946,2.0111,3.4661,3.453,4.5136,2.4701,3.3148,1.0847,3.2587,3.1426,2.1313,2.7007,3.7378,2.296,2.9911,2.5756,2.4306,2.4753,2.2573,4.9631,3.1311,3.2944,2.5112,3.0446,2.2175,2.8779,3.2587,3.0723,2.0946,2.6348,2.9525,3.1829,2.5413,0.8082,2.2931,2.2901,3.7688,2.036,4.5009,1.8524,3.5047,3.3966,2.4908,2.3048,2.7161,1.4228,1.3225,2.9032,2.2268
SMAD4,3.136,3.3731,3.8719,4.8802,2.4857,4.8125,5.2196,1.683,4.1145,4.0357,1.7403,3.421,4.6404,4.1161,5.4552,2.6962,5.2814,5.0193,2.2051,2.9281,3.9421,4.3499,2.9562,2.0076,4.6933,3.8421,0.1124,4.7132,3.9938,4.3263,3.0757,2.9319,4.0688,4.2442,4.9165,3.9874,3.208,4.5123,-0.0877,0.9115,3.6335,3.833,4.0977,1.3567,5.1044,1.0293,4.1772,4.215,5.9823,-0.5543,4.764,4.4536,4.7929,4.5832,4.2204,2.5061,4.0357,4.6759,1.9073
SMAD5,1.9822,1.8119,2.4518,2.7227,0.5271,3.1701,4.2518,0.4016,2.1606,2.004,0.3573,0.5568,2.8482,3.0654,3.2973,1.4065,3.6184,3.8944,2.7508,1.5115,3.3979,2.6918,1.6093,1.1641,2.5137,2.9747,0.537,3.2374,2.7931,3.0092,2.9013,2.7972,3.4778,3.5086,2.96,3.3661,2.4035,2.9032,0.434,0.5568,3.1669,3.2557,3.417,0.3685,2.7227,-0.2328,2.5213,2.8897,4.2714,-0.3752,2.7636,2.4492,3.4331,3.6347,3.3703,1.9822,2.8916,2.694,1.2023
SMAD6,0.688,0.9191,-0.9406,-0.2845,0.3231,-0.0725,1.0079,1.6234,0.1257,1.7617,-0.0877,-0.5543,-0.5973,-1.5105,2.2019,1.2516,0.9935,-0.8084,-0.5332,0.3685,0.7748,1.0222,0.5271,1.0433,0.1903,1.4065,0.3231,0.8082,-0.9406,1.8363,0.6145,2.8341,-1.0559,0.3796,-1.6394,0.9642,0.5763,1.1706,-0.9971,1.1316,0.4761,0.7832,0.0014,-0.1187,-1.4305,0.2154,-1.0862,-1.1172,0.7579,-0.2498,1.2516,1.1447,-1.2481,-0.4921,0.8961,-2.3884,-1.2481,-0.7346,0.4761
SMAD7,2.609,2.7679,-0.1345,3.1892,1.3567,3.5694,4.0688,2.77,2.5388,2.0289,1.105,1.6281,3.4251,2.2268,4.2518,2.362,3.449,3.2251,2.2019,2.2842,0.7832,1.8444,2.496,2.6895,2.7847,1.4652,-0.0277,2.7572,1.2394,3.0723,1.7053,1.5366,-0.1345,2.8402,0.3573,3.4464,1.9226,3.5827,-0.5973,1.1382,2.5087,2.2144,3.4739,0.4761,2.1925,1.3511,2.5852,0.3346,2.6255,1.0573,2.5437,2.6556,0.517,2.5683,2.1862,1.1641,2.2753,2.7249,1.7617
SMAD9,0.2277,-2.4659,0.0014,-3.3076,-4.2934,-1.4305,0.2762,-2.0529,-1.9942,-2.7274,-5.5735,-5.0116,-0.6416,-2.9324,-3.1714,-0.6643,-1.4305,-2.1779,-1.7809,-2.6349,-2.9324,-2.9324,-2.114,-3.0469,-0.8863,-1.8836,-2.7274,-2.8262,-1.7809,0.1903,-2.1779,-1.2142,-2.114,-1.2828,1.1382,-1.3183,-3.0469,-1.2142,-2.7274,-4.6082,-3.1714,-0.4325,-1.0862,-2.1779,-1.3183,-2.114,-4.035,-3.0469,-2.0529,-4.2934,-2.8262,-0.9686,-4.035,-0.5543,-1.4305,-0.013,-3.0469,-0.9132,-6.5064
SMO,4.0436,2.8199,2.9432,3.8729,3.6006,2.6395,3.5669,3.2374,4.7898,1.2815,4.842,1.9188,3.9691,3.7356,4.927,1.1833,3.6669,-0.4131,3.6172,3.9561,2.4544,3.668,3.6725,3.6737,4.5123,3.3535,3.4517,1.0293,3.5486,2.7465,4.499,4.3413,3.5047,3.7204,3.2885,3.637,3.1409,3.0463,3.991,3.3492,3.9524,3.9223,0.2642,2.6533,4.0994,3.8054,2.77,1.6281,3.5669,2.0604,4.591,4.1732,0.346,3.7836,5.0998,-0.5756,0.4657,4.309,2.4779
SMPD2,3.7006,3.1442,4.6949,1.5013,4.858,3.4726,2.1702,3.9783,4.1261,2.2573,3.5815,5.6369,2.5061,3.5839,1.3679,5.2407,4.0488,1.0779,3.6928,3.4318,2.1541,3.9783,3.6417,4.1086,3.0944,2.6161,6.4436,2.8701,4.4516,3.9459,3.5124,3.136,3.7335,3.0842,4.8167,1.0847,3.5086,3.7625,5.124,4.0918,2.8916,3.9901,2.7868,3.0825,5.3954,2.8701,3.5399,4.4216,2.6895,4.1044,2.6278,3.5136,4.1692,3.6861,2.4198,3.7783,2.4883,3.6861,2.9052
SMURF1,3.1245,2.1147,3.2096,2.6441,4.9449,2.9262,3.3336,2.9148,2.9488,3.9901,4.7485,4.1433,2.9729,2.7465,3.8136,3.9755,3.616,3.8541,3.0876,3.0619,3.3745,4.0799,3.7094,2.4332,2.7379,2.609,3.5387,3.2811,3.0463,3.1733,3.0876,3.644,3.7646,2.9692,4.001,2.5731,3.7443,3.0825,1.9859,1.9452,2.8482,2.5561,2.9205,2.9544,4.0162,2.0707,3.6266,3.7335,3.9709,1.736,2.9948,3.1717,4.0679,2.8178,4.0593,2.561,2.5924,2.7007,2.8034
SMURF2,0.9191,1.7185,1.6281,2.6738,-0.6643,2.9375,3.162,1.3846,2.7636,1.8036,0.1257,0.6608,2.0111,2.9581,3.2143,0.7493,3.0515,2.2931,2.1378,0.3907,2.4252,2.5061,1.2934,1.0433,2.7551,2.1476,-0.9132,2.2206,2.4544,4.3198,2.8877,1.4911,2.2901,2.5487,2.2268,2.6019,1.5064,2.8602,-0.8339,1.1117,2.9765,1.9149,2.3816,0.3346,2.5707,0.8726,2.1638,1.5709,4.2258,-1.2142,1.7097,2.2391,3.0234,2.5924,2.1894,1.5563,2.4171,2.5462,1.6785
SNAI2,4.7565,3.9022,5.1784,4.6485,3.7678,4.6793,4.2396,3.7496,4.3017,5.5236,3.3321,5.2664,6.7114,2.5804,6.9832,5.3534,5.7879,5.8276,3.8561,3.4224,5.0268,3.6101,4.5723,4.845,7.365,4.9978,4.1053,5.7404,3.928,4.5479,4.0943,5.033,3.2541,4.6983,5.1619,4.8871,4.9256,5.8332,5.2335,2.7615,5.1752,4.4861,1.4174,2.3649,4.849,4.8182,4.5411,4.6972,6.4936,2.3423,5.9011,7.2403,3.5754,3.8561,7.0409,5.5336,4.0055,5.439,4.6236
SNW1,5.383,4.9184,5.554,4.7512,4.7804,5.8868,5.096,4.7345,5.5684,4.8866,4.8739,4.8172,5.1107,5.0523,5.8453,4.845,5.8094,4.6793,5.1635,4.8817,4.8699,5.9853,5.0059,5.1264,6.0477,5.0095,4.9065,4.8269,4.7714,5.6271,4.8575,5.131,4.8064,4.9805,4.7165,5.4033,4.5173,5.1264,4.3492,3.8591,5.1457,4.9237,4.3917,3.2034,5.729,4.9108,5.1526,5.2292,4.0875,3.0056,5.0175,5.8202,5.4676,5.4618,5.24,5.4463,5.1482,5.2728,4.9631
SOCS1,-1.1811,2.824,0.8408,0.9935,-0.0877,-0.1504,-0.7346,2.1476,0.044,1.5998,0.0158,0.5859,1.1512,-1.7322,1.177,0.1388,-0.9132,0.24,1.412,1.0222,0.6608,0.9419,1.5514,1.4228,2.5011,0.3907,2.1957,-0.6643,0.4233,0.4447,-0.0277,1.5758,0.434,1.9822,-0.1993,1.2147,0.3907,2.8936,2.6579,4.2001,1.4962,1.4441,2.6441,1.2455,-0.9132,2.3536,1.0293,0.8246,-0.8084,1.7786,1.6093,-2.4659,0.7999,-0.7346,-0.5125,-0.4325,2.1378,-0.4921,1.2333
SOCS2,1.412,1.6558,2.5876,2.7931,1.2696,3.7116,2.4675,1.595,3.6089,3.0688,1.9377,4.1923,3.002,2.2723,1.5563,1.0983,1.7229,0.4761,2.2723,1.5316,3.1876,4.0278,1.642,1.8363,2.9765,2.5658,0.8082,3.3647,2.7763,2.7314,2.2082,2.0111,1.9527,2.2113,3.3379,4.3371,1.7097,1.9601,1.2756,1.9675,0.8961,2.5112,1.2271,2.1574,2.5188,-0.1828,3.5473,3.5136,4.4509,0.6332,1.0222,3.7815,2.7444,3.0323,2.676,4.178,4.5838,2.1894,3.5535
SOCS3,2.5061,3.9892,3.2722,5.0726,3.3787,2.8562,4.3169,5.4202,3.3478,4.7908,3.0002,4.0935,4.0375,1.0711,6.857,4.1449,3.6928,1.7009,4.3413,3.3549,5.8555,4.1425,2.7763,4.538,4.6323,3.2065,3.7752,5.467,1.7617,3.981,2.5388,5.9035,4.6177,4.6381,2.9839,4.846,4.4397,4.1539,1.1382,4.7603,2.7763,5.0816,3.5754,2.3926,3.3938,2.6918,5.6011,2.7931,3.2435,5.8704,2.236,3.6359,2.9109,4.5565,4.2892,4.7688,5.3381,4.0943,4.7127
SOCS4,0.6969,0.434,0.6145,1.2576,-0.5973,2.0289,2.3019,-0.1504,2.108,1.412,-0.5973,0.3796,1.6512,1.7532,1.0363,0.434,2.609,2.2051,1.3051,0.2029,1.7617,2.1766,0.4125,0.24,2.2633,1.9712,-0.7346,1.8404,1.5563,2.5658,0.8082,1.4174,3.2973,2.081,2.1798,2.4985,1.1382,2.3953,-0.2498,-0.7834,1.4281,1.7009,1.8683,1.2209,2.4727,-1.9942,1.4808,1.6695,2.3816,-1.3548,1.2516,1.6875,2.4649,2.2421,2.6624,1.7053,2.3816,1.6374,0.6425
SOCS5,0.7748,1.0983,1.9968,3.2737,-0.8084,2.9729,3.1112,0.605,2.05,2.3953,-0.4521,0.9419,2.8622,2.0673,2.6533,1.0711,1.5366,1.9527,1.9822,0.9419,1.8036,1.8957,1.105,0.7233,2.7763,2.2753,-1.1488,2.4597,2.8779,2.0742,2.4753,1.2271,1.8683,2.2901,2.8462,2.9747,1.0503,2.2813,-0.4325,-0.3566,2.7161,2.4649,2.7465,-0.8863,1.7446,-1.2481,2.3366,1.5998,2.578,-0.8599,1.5216,2.3871,3.1195,3.0757,2.5658,1.6875,2.5511,2.6962,0.9038
SOCS6,2.8582,3.0074,4.81,3.9838,2.1047,4.001,4.3119,2.4492,3.9166,4.441,2.9729,3.5349,3.5374,3.9938,3.5337,2.4386,5.0862,4.5286,1.9822,2.1766,3.4894,3.2841,2.5683,2.8034,5.5043,3.483,3.2018,4.373,3.449,4.3313,2.4117,3.9829,2.9205,3.47,4.5705,4.4496,3.1556,5.2118,1.949,1.692,3.309,3.0602,2.5011,0.24,4.0884,2.6395,3.8866,4.5021,4.8218,0.6145,5.2138,4.5342,3.8218,4.7415,4.3632,3.1797,1.2815,4.5361,3.345
SOCS7,2.5561,1.7446,2.2144,2.5536,1.8119,3.0978,2.9356,2.0604,1.674,2.2268,2.5948,1.3051,3.2127,3.3235,2.9581,2.5996,3.1637,3.0234,1.9675,2.0878,2.6464,1.8242,2.8199,1.334,2.4225,2.6693,2.0946,2.3677,3.1442,2.8381,2.7889,2.4386,2.2723,2.5288,1.7009,2.4492,3.2112,2.5634,1.2875,0.688,2.4518,2.3164,2.0254,-0.7108,2.3677,1.0915,2.791,1.3167,2.8542,0.3685,2.4412,1.6875,1.8484,2.7951,3.0533,-0.7346,1.0915,2.7847,2.0289
SOD2,5.8136,6.57,5.3263,7.3839,5.2724,6.5393,6.3674,5.1668,4.7082,6.4496,4.067,7.4947,6.5322,6.0326,5.8503,5.96,6.797,5.1547,6.1877,5.6332,5.6233,5.9803,5.8866,5.5435,7.5818,5.623,5.0631,5.1639,6.1898,6.5162,5.0536,5.6713,5.8148,6.479,5.9725,5.8425,5.4858,6.33,4.7209,5.6574,5.9729,6.4331,8.1611,4.3484,4.6277,5.2784,6.9983,7.569,5.0794,5.5407,5.1847,4.6006,6.1969,5.1161,5.4132,8.5845,6.9831,6.1131,5.3516
SORBS1,4.2958,1.2209,3.9663,3.3407,3.1228,2.2482,4.7318,2.1734,2.4649,2.1213,2.4252,2.826,3.5237,4.0884,5.0571,4.1867,3.1669,4.2609,3.2526,4.0198,2.578,3.1162,3.4791,3.0463,1.8282,2.0465,2.8402,3.5766,2.4985,1.8604,5.0592,4.0242,5.6823,2.2513,3.8064,3.1344,1.5563,2.1766,2.6962,0.3346,5.005,3.866,5.2404,1.6512,4.1136,2.2842,4.251,3.5411,4.0462,0.7664,6.1365,0.9115,4.9165,2.8602,2.9469,2.2813,4.2706,2.5011,1.8201
SORT1,5.2821,5.0566,6.3623,5.966,5.7525,5.4941,6.4915,6.3702,5.1052,5.2468,4.433,6.2013,6.0288,4.6628,5.7589,6.1763,5.43,5.9272,4.7421,5.0081,6.3145,6.3663,5.1827,4.3625,5.9139,5.5043,5.428,6.7268,5.0273,5.3562,5.8866,5.6767,6.1621,5.3834,4.9919,5.9647,5.426,4.976,4.6849,4.5626,5.863,5.3191,5.1518,4.2111,5.9284,5.0427,5.7706,5.5482,4.7666,3.2915,5.7905,4.8812,6.4709,6.6831,6.5061,5.7549,4.6566,4.8802,5.8115
SOS1,0.9343,1.5465,1.9601,2.6138,0.2522,3.0199,3.3032,1.5366,1.884,2.1147,-0.1345,1.7053,3.6359,2.7029,2.694,1.6045,2.4144,3.011,2.3337,1.5563,2.6161,2.6783,1.2271,1.2455,2.7636,2.4649,0.3115,2.7657,2.7465,2.6208,2.4985,1.9931,2.376,2.4805,2.876,3.492,1.7489,2.6738,0.547,0.7579,2.876,2.5707,3.1669,0.7916,2.8341,1.2333,2.3451,2.4675,3.3192,-0.4325,5.2335,2.2513,3.2313,4.0225,2.7508,2.5011,2.8562,2.4544,0.8327
SOS2,2.8301,2.1444,2.3704,2.9674,2.4063,3.6125,3.5742,1.4911,2.77,3.1507,1.2023,2.7465,2.1925,3.4958,4.0445,2.2452,4.0884,2.6647,2.5036,1.8996,2.9637,3.2143,1.4756,2.1988,3.6077,2.9469,-0.0725,3.8935,2.9148,2.9581,2.1444,2.496,3.0791,2.9984,2.8422,3.4464,2.0604,3.3407,-0.0725,1.0079,3.5124,3.1637,2.6067,1.3901,3.8739,1.0222,3.7291,2.8522,3.2174,-0.394,2.6208,2.9875,3.3703,3.7248,3.4464,3.2251,2.8158,3.3148,1.4704
SOST,-6.5064,-9.9658,-6.5064,-3.6259,-9.9658,0.03,-9.9658,-9.9658,-9.9658,-5.5735,-6.5064,-5.5735,-9.9658,-9.9658,-9.9658,-5.0116,-9.9658,-9.9658,-3.816,-4.035,-6.5064,-9.9658,-9.9658,-5.5735,-9.9658,-4.6082,-4.6082,-5.5735,-9.9658,-9.9658,-6.5064,-9.9658,-9.9658,-3.6259,-9.9658,-2.114,-1.6394,-2.5479,-5.5735,-9.9658,-4.6082,-1.5951,-9.9658,-9.9658,-9.9658,-9.9658,-0.6643,-5.0116,-6.5064,-9.9658,-6.5064,-9.9658,-9.9658,-2.6349,-6.5064,-9.9658,-9.9658,-4.6082,-9.9658
SOX17,-0.4521,0.2522,-1.7322,-1.9379,-0.6643,-2.7274,-0.6873,-1.5105,-1.9942,-0.3566,-1.3921,-2.4659,-2.7274,-3.1714,-1.8836,-1.1172,-1.5105,-2.114,-0.7346,-0.5973,-1.5105,-1.2481,0.0854,-0.5332,-1.5522,-0.9406,-1.7322,-2.9324,-3.1714,-1.8836,-1.0862,-2.5479,-2.3884,-0.0877,-1.9379,-2.3147,-0.5973,-0.9686,-1.4699,-0.0725,-1.8314,-2.3147,-1.6394,-0.5973,-1.5951,-1.1811,-1.3548,-1.9942,-2.1779,-0.7834,-2.8262,-0.394,-2.7274,-2.8262,-1.5951,-0.3022,-0.5332,-2.9324,-2.6349
SOX2,-3.458,-1.3183,1.6187,-3.816,0.6332,4.4595,-3.0469,0.7832,0.9268,3.4504,-0.7108,0.0718,-0.1993,-6.5064,3.3393,-6.5064,0.3907,3.2297,0.2762,1.2696,-1.1811,-2.9324,-2.8262,-2.4659,-0.4325,1.3511,-0.0425,4.0593,-2.9324,-6.5064,-3.3076,-6.5064,0.5666,0.5069,-3.3076,5.1716,-0.1828,-2.7274,-0.9406,0.3115,0.8408,4.1392,-0.394,-9.9658,1.3109,-1.2142,2.9052,-3.816,1.4911,-1.3183,-5.0116,-3.816,5.3695,5.2555,3.011,-9.9658,3.4291,0.4016,3.5994
SOX9,-0.013,2.5313,1.8036,5.5305,-1.0862,1.4962,2.05,2.7826,-1.9379,2.1957,-0.3201,-1.3183,3.6089,4.7533,5.3002,-0.6416,2.5462,3.9478,3.9965,3.1797,-0.9971,1.2085,3.5779,3.3177,0.4125,1.4335,-2.4659,5.2238,-1.3921,1.8604,0.24,0.9568,3.6994,3.6804,-2.9324,3.9983,3.4907,3.6691,1.1117,3.6242,1.6512,5.2289,1.9111,-0.9686,1.0779,3.2752,4.7033,1.1512,2.2051,1.3511,3.1685,2.6624,-0.7108,4.0269,2.6441,-0.6873,-1.2142,3.6054,0.5859
SP1,3.4358,3.6916,3.6393,4.3292,3.0842,3.7464,4.3031,2.7636,2.8641,3.6172,2.8799,3.1426,4.4848,3.637,4.8218,2.6278,4.4377,4.6065,3.7982,3.8896,4.5091,3.5863,3.7614,2.8858,4.1128,3.1669,2.3048,4.3506,3.4958,3.7836,3.1261,3.5349,4.1244,3.87,3.7582,4.8729,3.4116,3.9983,2.4008,2.971,4.0584,3.9774,4.3177,2.5462,3.7699,3.3675,4.0313,3.7909,4.4719,1.9073,4.1466,3.9691,4.4377,4.6329,4.17,3.1344,3.4881,3.1507,3.1245
SPHK1,2.7336,3.695,4.0295,2.8096,5.4552,2.4117,3.3745,4.1036,3.3856,3.4384,4.6753,4.2274,4.2017,0.099,5.3537,6.0494,2.036,1.0079,4.085,3.6184,4.2235,6.1033,3.2602,3.1507,3.7204,2.5462,5.0,2.561,1.6649,5.36,3.5224,3.6804,4.7512,3.002,5.51,3.7656,4.1169,3.7836,2.9488,4.711,2.8014,4.001,2.8341,5.1756,3.7877,2.5313,5.085,3.6474,5.4555,4.6118,2.1047,2.4492,3.6916,2.8681,3.3745,3.1781,4.867,2.9205,3.945
SPHK2,3.0654,2.8838,3.5935,3.3134,4.1891,3.1426,3.7094,4.3039,3.1112,3.1112,3.4129,3.8461,3.3264,2.7572,3.0163,3.5312,2.7073,3.0358,3.0671,3.5349,2.4412,3.3925,2.1606,3.0252,2.7422,3.0876,4.6259,3.3787,4.026,3.6737,4.49,2.8799,2.5511,3.1212,4.2691,3.4596,4.0506,3.9543,3.695,2.1766,3.0533,2.7679,2.5338,2.0395,3.2313,2.6556,3.1908,3.3336,2.5288,2.004,2.7508,3.0323,3.1294,3.7518,3.6335,-0.2159,3.2915,3.4843,2.7073
SPOP,3.3435,3.7582,3.5047,4.6617,2.0569,4.7236,4.2646,2.9109,3.7794,3.5547,2.0218,2.874,4.576,3.3577,4.5161,3.245,4.2951,3.5399,3.5299,3.4609,4.4549,3.9983,3.3278,3.2541,4.6195,4.6047,2.3048,3.0774,3.8187,4.0462,4.1061,3.453,4.6358,4.641,3.8561,4.8807,2.8622,4.4647,1.6466,2.3394,4.2914,4.0109,3.9599,1.9638,3.7215,3.2617,3.4856,3.2959,3.0038,1.1382,3.8491,4.0419,4.6742,4.5916,4.2661,3.7215,4.4169,4.2181,1.9786
