gene_name,TCGA-BC-A10R-01,TCGA-BC-A10T-01,TCGA-BC-A10U-01,TCGA-BC-A10W-01,TCGA-BC-A10X-01,TCGA-BC-A10Y-01,TCGA-BC-A10Z-01,TCGA-BC-A216-01,TCGA-BC-A217-01,TCGA-BC-A3KF-01,TCGA-BC-A5W4-01,TCGA-BC-A69H-01,TCGA-BD-A2L6-01,TCGA-BD-A3EP-01,TCGA-BW-A5NO-01,TCGA-BW-A5NP-01,TCGA-BW-A5NQ-01,TCGA-CC-5258-01,TCGA-CC-5260-01,TCGA-CC-5262-01,TCGA-CC-5263-01,TCGA-CC-5264-01,TCGA-CC-A123-01,TCGA-CC-A1HT-01,TCGA-CC-A3M9-01,TCGA-CC-A3MA-01,TCGA-CC-A3MB-01,TCGA-CC-A3MC-01,TCGA-CC-A5UC-01,TCGA-CC-A5UD-01,TCGA-CC-A5UE-01,TCGA-CC-A7IF-01,TCGA-CC-A7IG-01,TCGA-CC-A7IH-01,TCGA-CC-A7II-01,TCGA-CC-A7IJ-01,TCGA-CC-A7IK-01,TCGA-CC-A7IL-01,TCGA-DD-A114-01,TCGA-DD-A115-01,TCGA-DD-A116-01,TCGA-DD-A118-01,TCGA-DD-A119-01,TCGA-DD-A11A-01,TCGA-DD-A11B-01,TCGA-DD-A11C-01,TCGA-DD-A11D-01,TCGA-DD-A1EB-01,TCGA-DD-A1EC-01,TCGA-DD-A1ED-01,TCGA-DD-A1EE-01,TCGA-DD-A1EF-01,TCGA-DD-A1EH-01,TCGA-DD-A1EJ-01,TCGA-DD-A1EL-01,TCGA-DD-A39V-01,TCGA-DD-A39W-01,TCGA-DD-A39X-01,TCGA-DD-A39Z-01,TCGA-DD-A3A2-01,TCGA-DD-A3A3-01,TCGA-DD-A3A4-01,TCGA-DD-A3A5-01,TCGA-DD-A3A7-01,TCGA-DD-A3A8-01,TCGA-DD-A3A9-01,TCGA-DD-A4NA-01,TCGA-DD-A4NB-01,TCGA-DD-A4ND-01,TCGA-DD-A4NE-01,TCGA-DD-A4NF-01,TCGA-DD-A4NG-01,TCGA-DD-A4NH-01,TCGA-DD-A4NI-01,TCGA-DD-A4NJ-01,TCGA-DD-A4NK-01,TCGA-DD-A4NN-01,TCGA-DD-A4NO-01,TCGA-DD-A4NP-01,TCGA-DD-A4NQ-01,TCGA-DD-A4NS-01,TCGA-DD-A73B-01,TCGA-DD-A73C-01,TCGA-DD-A73D-01,TCGA-DD-A73E-01,TCGA-DD-A73F-01,TCGA-DD-A73G-01,TCGA-ED-A459-01,TCGA-ED-A4XI-01,TCGA-ED-A5KG-01,TCGA-ED-A627-01,TCGA-ED-A66X-01,TCGA-ED-A66Y-01,TCGA-ED-A7PX-01,TCGA-ED-A7PY-01,TCGA-ED-A7PZ-01,TCGA-ED-A7XO-01,TCGA-ED-A7XP-01,TCGA-ED-A82E-01,TCGA-EP-A12J-01,TCGA-EP-A26S-01,TCGA-EP-A2KA-01,TCGA-EP-A2KB-01,TCGA-EP-A2KC-01,TCGA-EP-A3JL-01,TCGA-EP-A3RK-01,TCGA-ES-A2HS-01,TCGA-ES-A2HT-01,TCGA-FV-A23B-01,TCGA-FV-A2QQ-01,TCGA-FV-A2QR-01,TCGA-FV-A3R2-01,TCGA-FV-A3R3-01,TCGA-FV-A496-01,TCGA-FV-A4ZP-01,TCGA-FV-A4ZQ-01,TCGA-G3-A25S-01,TCGA-G3-A25U-01,TCGA-G3-A25V-01,TCGA-G3-A25Y-01,TCGA-G3-A25Z-01,TCGA-G3-A3CH-01,TCGA-G3-A3CI-01,TCGA-G3-A3CK-01,TCGA-G3-A5SJ-01,TCGA-G3-A5SK-01,TCGA-G3-A5SL-01,TCGA-G3-A5SM-01,TCGA-G3-A7M5-01,TCGA-G3-A7M6-01,TCGA-G3-A7M7-01,TCGA-G3-A7M8-01,TCGA-G3-A7M9-01,TCGA-HP-A5MZ-01,TCGA-HP-A5N0-01,TCGA-K7-A5RF-01,TCGA-K7-A5RG-01,TCGA-KR-A7K7-01,TCGA-LG-A6GG-01,TCGA-MR-A520-01,TCGA-NI-A4U2-01,TCGA-O8-A75V-01,TCGA-PD-A5DF-01,TCGA-RC-A6M6-01,TCGA-RG-A7D4-01,TCGA-UB-A7MB-01,TCGA-UB-A7MC-01,TCGA-UB-A7MD-01,TCGA-UB-A7MF-01
PLK2,2.8799,4.6422,1.7446,4.6815,4.9294,3.3633,2.6984,2.4412,1.2696,3.3675,2.5137,1.7954,3.011,3.5559,3.4817,2.7742,4.2472,3.3563,6.5051,4.1053,3.245,2.3898,2.2633,5.745,4.562,6.0306,3.2647,3.6623,3.9232,4.5754,1.5854,2.1114,1.595,3.309,4.6606,3.2541,3.4437,2.8522,4.1986,3.7888,4.0679,3.773,2.7889,2.6464,3.2096,4.7104,2.7161,2.409,4.9284,3.3076,3.7699,3.3856,4.2173,2.872,5.1974,3.9242,1.1316,2.8055,1.4962,2.3423,1.125,2.4117,2.9488,0.6332,1.6604,3.5633,3.7302,4.2951,4.5534,3.3307,3.66,3.1908,3.2143,3.1475,4.1883,3.6254,4.468,3.9543,2.5828,3.8759,4.7334,3.402,3.6532,2.7029,3.7635,2.9488,1.3846,3.2297,3.4804,3.3307,4.0523,3.3591,1.8484,3.7688,2.8661,1.8282,3.1195,3.6983,4.6491,3.5199,2.8681,1.7786,2.6895,3.8808,3.3364,4.7571,1.6045,2.0569,4.0471,2.6579,3.9929,3.8739,3.74,1.7403,0.3346,1.8722,2.9525,3.3577,3.3192,4.6224,2.9338,3.0056,2.3135,3.3177,4.3848,3.0217,2.2299,3.2374,3.0723,4.3306,3.2752,3.7389,2.5437,4.327,3.9022,3.2096,3.5657,1.8879,3.1797,2.4623,3.835,3.6972,3.4804,1.4652,1.9638,2.3508,3.1228,4.2427,2.6602
PLK3,1.4228,1.692,1.7786,2.4492,2.9911,0.4125,1.5465,1.9822,1.2455,1.6187,0.3573,1.8683,1.2085,3.2143,2.1509,0.7233,1.6512,1.9226,2.6043,2.8641,2.2663,1.0151,0.0718,3.3478,3.8126,2.7972,1.9302,1.177,2.3394,0.8805,3.1311,1.1641,2.9413,0.8568,2.4753,3.2766,0.8246,0.9716,2.3222,1.7009,0.7579,-0.0277,1.7141,1.4962,-0.1345,0.8327,1.0983,-0.0277,1.9415,2.791,2.4144,1.2023,1.0007,2.4412,2.3164,1.1316,0.2881,1.7273,1.4547,-0.7588,0.6699,0.6145,2.0946,1.8484,0.6332,2.036,2.296,2.4908,3.5237,0.2881,1.4281,0.8082,2.9929,2.0147,2.2513,0.8726,1.3846,1.5366,0.4761,2.0325,4.8043,-0.7346,0.1519,0.6699,0.537,0.8726,1.787,1.4859,1.7097,3.7646,3.9938,2.328,1.0293,3.0002,0.3907,0.6517,2.6918,1.4704,2.2144,0.7999,1.1706,3.2826,1.6649,1.0983,1.6695,2.2268,1.2023,1.8722,1.0363,1.5415,1.5612,1.1641,1.0847,0.4016,2.3843,1.177,2.3337,0.2998,2.4727,2.6873,1.4911,1.9377,2.5288,0.2881,2.9765,1.4335,0.2998,1.0711,0.9419,3.5815,1.3846,1.766,2.6962,2.5061,1.2875,2.7357,2.3451,1.3901,1.6374,-0.2845,0.7493,1.4652,2.6895,1.595,1.7828,-0.3022,1.5563,3.0127,1.5661
PLK4,-2.5479,0.3796,0.2277,2.1114,-1.2828,3.2973,0.4761,3.0463,2.6395,-1.0262,-1.2142,-0.1828,2.2268,-0.0425,-0.4131,0.6969,2.233,1.5316,1.7185,0.679,2.6232,2.0638,-0.8339,3.136,3.1717,1.9149,1.9034,0.6425,1.7954,2.3308,1.4756,0.7493,0.8805,0.0854,2.236,3.2158,0.6239,-0.1345,1.5216,0.605,-0.1665,-0.8863,-2.3147,-0.4325,-1.3183,-0.1504,-0.8863,-1.3921,0.8327,-1.2828,-0.9132,1.4281,0.044,1.6327,0.9419,-0.394,-2.114,-0.9406,-1.2481,-2.4659,-0.4521,-1.8314,0.5859,-0.2498,-1.4305,-0.9406,0.8726,-0.7108,-0.1993,1.3454,-1.5105,-0.3022,1.0007,-1.9379,1.5612,-1.6394,1.4547,-0.3752,-2.1779,0.4125,-0.4325,0.044,-1.0559,-0.9132,0.1257,1.0151,-1.1172,-0.0277,-0.9971,1.2875,0.058,0.9343,1.3283,1.46,0.1776,-0.4131,0.8568,-0.1828,-0.7108,-1.1811,-0.3752,0.6517,0.2762,-0.1345,-0.1993,0.6425,-1.1811,-2.2447,0.3685,-0.3566,0.044,-0.0277,-0.8339,-0.9686,-0.6193,1.7273,-0.1993,0.7146,-0.5125,0.9038,-1.5105,-0.0877,-2.3884,-0.4325,0.2998,-2.2447,-1.3183,-0.8339,-1.4305,1.7316,-1.1172,-1.5951,2.5137,-0.7346,-0.3566,-1.8314,0.8082,-0.3752,-0.5125,-1.5522,-1.2142,-0.3566,1.8722,2.0535,1.1117,2.0395,0.3346,0.6332,0.7493
PLN,-0.1345,-0.9686,-2.9324,-3.816,-1.9942,-3.3076,-6.5064,-3.6259,-5.5735,-3.3076,-6.5064,-3.0469,-1.0559,0.679,-1.3183,-1.8836,-2.6349,-2.7274,-1.3183,0.9789,-4.6082,-2.114,-3.1714,-0.1665,-3.458,-1.7809,-5.5735,-0.9686,-0.394,-2.9324,-6.5064,-2.6349,-2.8262,-3.6259,-3.1714,0.3907,-3.3076,-3.1714,1.0983,-2.0529,-2.7274,-2.8262,-0.6416,-2.3884,-2.1779,-0.2159,-2.9324,-2.8262,-0.7108,-0.8863,-5.0116,-2.6349,-0.9971,-5.0116,-3.816,-2.114,-3.458,-1.4305,-9.9658,-2.5479,-9.9658,-4.2934,-1.2481,-2.7274,-2.9324,-0.3383,-1.0262,1.7489,1.7828,-0.4921,-3.0469,-1.4305,-0.5543,-0.2328,0.044,-0.8863,-1.4699,-2.3884,-3.1714,-2.5479,1.4808,-4.2934,-1.7809,-5.0116,-2.9324,-2.2447,-4.2934,-2.2447,-0.1828,-0.5125,-0.2159,0.9038,-5.0116,0.5666,-3.0469,-3.3076,-1.3548,-1.2481,-3.458,-6.5064,-4.035,-9.9658,-2.9324,-1.1811,0.058,-2.7274,-1.4305,-4.6082,-1.9942,-4.2934,-0.2671,-9.9658,-2.0529,-1.6394,-3.816,-3.816,-5.5735,-2.3147,-1.5522,-1.1811,-0.5125,0.3231,-1.0262,-1.8314,-3.1714,-6.5064,0.8883,-0.7108,-2.114,-1.1172,-3.1714,-2.5479,0.4761,0.9789,-1.1172,1.1447,-1.3921,-5.5735,-5.0116,-2.7274,-2.6349,-3.458,-0.0725,-4.6082,-3.6259,-6.5064,-4.035,-2.114,-4.035
PLTP,3.8451,3.5559,3.7039,3.5449,4.6428,2.7487,2.2206,3.0995,4.7176,2.3106,0.9419,4.6456,2.1247,4.6871,4.4283,1.5902,3.6804,6.325,5.4874,4.706,4.3751,3.6782,3.5212,6.312,9.7323,3.7762,2.5437,3.6474,7.6513,2.9929,3.074,3.9108,4.3249,1.4281,6.444,7.4156,0.2029,1.3051,4.717,3.1604,4.8515,2.2237,2.8877,4.7887,1.7097,3.9534,2.1213,2.2783,4.5547,2.7826,2.2299,2.8916,2.9948,5.822,4.551,3.8075,1.4494,3.7804,0.5666,2.971,4.7071,0.4125,2.6302,2.1925,0.2522,4.2533,5.404,5.2721,5.0977,1.5758,0.9568,2.376,3.1245,2.7161,3.8521,3.1426,3.4224,3.0038,1.934,4.9644,5.404,0.8327,3.6566,-1.2828,-0.2498,4.691,4.0322,4.2495,4.5148,4.8827,5.4493,5.8007,1.7828,4.1128,1.8918,2.872,3.7138,3.0585,3.1556,0.9642,1.7229,3.0305,3.716,2.4908,4.5336,5.0131,3.3966,4.067,1.5415,4.7044,3.0163,1.6649,4.6776,0.7493,4.1244,4.9137,4.402,0.2998,4.6826,4.5002,2.4985,3.4804,3.7561,3.3119,3.1162,2.5828,1.2636,4.2987,-0.1187,3.7017,2.9128,2.9488,6.4405,4.9814,3.0127,4.8136,5.4473,4.6294,1.683,2.2663,1.5465,5.2536,4.5693,5.1023,5.1934,1.0433,0.5763,3.1733,4.4536
PMAIP1,-1.7322,-1.1488,-0.8599,0.1776,-1.2481,-2.4659,-1.5951,-0.7346,-1.3921,-3.6259,-5.0116,-0.1504,-5.5735,0.1648,-0.0425,-5.5735,-0.5543,0.1776,1.0642,0.6332,-0.7108,0.5955,-9.9658,2.1894,2.0946,0.7832,-3.0469,1.4547,0.5666,-4.2934,-1.7809,-1.1488,-1.9379,-3.0469,-3.3076,0.3346,-2.9324,-5.5735,-0.8863,-3.1714,-1.4305,-2.8262,-1.7322,-3.0469,-4.2934,-3.458,-4.2934,-3.3076,-0.9406,-1.5951,-3.0469,-1.6394,-2.0529,-2.7274,0.0854,-3.3076,-4.035,-1.1811,-6.5064,-3.458,-1.1811,-4.035,-2.2447,-3.0469,-5.5735,-3.6259,0.5271,-1.3183,-0.4921,-0.3566,-3.6259,-3.3076,-0.4921,-2.1779,-1.4699,-5.5735,-4.035,-3.458,-5.0116,2.8055,0.0014,-6.5064,-2.8262,-5.0116,-3.6259,-2.4659,-5.5735,-0.3383,-1.8836,2.299,0.6239,-0.0277,-3.458,1.1447,-3.3076,-3.816,-1.9379,0.7748,0.4865,-3.458,-3.458,-1.7809,-3.816,-3.3076,-1.1811,-2.114,-5.5735,-5.5735,-2.0529,-1.1811,-2.1779,-2.9324,-0.8863,-5.5735,-6.5064,-1.7322,-3.3076,-4.035,-2.2447,-0.3022,-4.035,-0.0725,-2.4659,-2.5479,0.2522,-1.9379,-3.458,-2.3884,-5.5735,-2.3884,-5.0116,-2.6349,1.6512,-1.2481,-2.0529,-1.7322,0.03,-1.5951,0.044,-4.6082,-3.3076,-4.2934,-1.1172,0.6332,-0.9406,-5.5735,-1.2142,-0.5332,-2.2447
POMC,-1.0559,-1.8836,-4.035,-3.3076,-0.9686,-2.9324,-3.1714,-0.9686,-2.0529,-2.4659,-3.816,-1.2828,-2.7274,-0.1504,-4.035,-2.8262,-1.7809,-3.816,-1.4699,-0.5332,-3.816,-3.816,-2.114,-0.9132,-0.8863,-2.3147,-2.1779,-2.9324,-3.458,-3.0469,-3.6259,-2.1779,-1.0862,-4.035,-1.7809,-1.2828,-2.0529,-4.035,-0.6873,-1.3183,-0.8863,-1.0862,-1.7322,-1.9942,-4.6082,-2.7274,-5.0116,-2.3147,0.2522,-1.3548,-3.458,-1.8836,-2.3147,-2.114,-3.1714,-2.3147,-3.458,-1.8314,-9.9658,-1.5522,-2.3884,-5.0116,-3.458,-1.2828,-4.2934,-0.1345,-3.0469,-1.3183,-1.2481,-4.2934,-3.816,-5.0116,-3.1714,-2.8262,-3.6259,-1.8836,-2.7274,-5.5735,0.0014,-4.6082,-0.5973,-4.035,-3.458,-4.2934,-2.5479,-0.4131,-0.7346,-2.5479,-2.8262,-0.4719,-0.4719,-1.685,-2.6349,-1.8836,-4.2934,-1.4699,-0.1187,-2.3884,-1.8836,-3.3076,-3.6259,-1.7322,-3.6259,-1.0559,-2.5479,-1.0862,-1.7322,1.5612,-2.5479,-1.3183,-1.1488,-3.816,0.2029,-3.816,-4.035,-1.2481,-1.9379,-4.035,-1.5105,-1.5522,-3.0469,-3.816,-1.7322,-4.2934,-1.1811,-3.6259,-1.5522,-1.9379,-1.9942,-1.685,-2.2447,-2.7274,-0.7108,-1.1488,-2.8262,-0.7108,-2.5479,-1.685,-4.2934,-3.0469,-3.0469,-1.5105,-2.6349,-1.5951,-1.5951,-1.0862,-3.458,-1.7322,-1.3183
PORCN,2.4332,2.2482,1.3679,1.8801,-0.0277,0.8327,0.8568,1.0079,2.7636,1.8762,2.4649,-0.9406,1.2147,1.934,1.6558,1.614,0.3796,0.3796,1.736,1.8957,2.1378,1.0573,-2.3884,1.8996,3.4517,2.004,0.547,2.004,0.9716,3.8228,1.614,0.7493,1.3735,0.7916,1.7097,4.4176,0.9935,0.688,3.0145,2.1702,1.4547,1.8564,0.346,1.5316,2.1444,0.6969,1.5415,1.7185,1.9415,0.3685,1.9111,0.6145,1.5563,1.1641,1.9527,-0.7588,1.5806,1.5366,1.2271,-0.5125,0.0854,1.2696,1.3511,1.0642,0.6608,1.3454,0.9935,1.9302,0.688,2.2299,0.0854,-0.4131,1.9149,0.7058,2.2901,0.6425,1.8957,1.5709,0.1124,1.8404,1.787,1.9564,0.8647,0.6425,2.1114,0.8327,0.5955,0.9419,0.4865,2.2663,1.4756,1.9226,-0.3383,2.236,1.7273,2.4171,2.6067,1.9034,1.595,1.3397,1.3109,2.7095,-0.6873,1.5998,1.787,1.9302,-0.4131,2.8341,0.2881,1.3109,2.1957,1.4704,2.1574,1.8801,0.3796,0.7233,1.5115,1.5709,0.9642,2.1862,-0.0725,1.766,1.1706,0.6969,2.2113,0.058,1.2934,0.7916,0.0854,2.2144,1.0363,0.4447,2.4412,1.125,2.2842,0.679,1.6875,0.099,0.6517,0.6608,0.537,1.2815,1.0573,0.2998,0.5271,2.0111,2.5388,2.4701,1.9111
POU5F1,-0.4921,-2.2447,2.9655,-0.3752,-1.4305,0.03,-2.2447,1.0079,1.5612,-0.3383,0.9568,-1.3548,1.4281,-0.7108,0.2154,-3.3076,1.6512,-3.6259,-0.2498,-1.5105,0.03,1.2992,-1.5951,1.1706,0.9343,1.2209,-1.1488,-3.816,-1.0559,3.1491,1.7828,0.346,1.1833,0.346,-2.9324,1.9601,-0.6416,-5.0116,-0.013,0.4125,0.679,-2.1779,-1.5522,-0.9132,-1.3183,-1.1172,-0.5756,-4.035,-1.3921,-2.5479,-1.4305,-1.4305,-2.5479,-3.458,2.2603,0.0158,-1.2142,-1.8314,-0.5756,-4.2934,0.434,-3.816,0.1519,-0.7108,-0.6873,-3.1714,1.0711,-0.9406,-0.1345,1.125,-3.6259,0.2029,1.0573,-0.8084,2.2783,0.5568,-1.7809,-0.5332,-2.114,2.1013,0.7146,-0.1031,-5.0116,0.8883,0.7579,-0.6873,0.2998,1.9527,-0.2671,-2.2447,-1.0862,-1.7809,-2.114,0.3573,-0.5332,1.614,1.4281,0.7407,1.5165,-2.9324,-0.394,0.9191,-2.3147,0.9493,-1.7322,-3.3076,-0.8084,-0.8339,-1.3921,-0.3383,0.2642,-2.6349,-4.035,-0.5543,1.3511,1.5415,1.4911,-0.7346,-0.0574,-0.8599,-0.1504,0.6425,-1.7322,-1.9942,1.5115,-2.5479,0.688,-1.0559,0.537,2.0395,-0.5332,-1.2481,-0.2845,-0.4521,-2.0529,-2.3147,0.5069,1.8879,1.2271,-1.9942,-1.4699,-1.3183,1.4704,1.3901,0.7146,1.5316,1.0363,0.1519,1.196
POU5F1B,-9.9658,-4.6082,-5.0116,-9.9658,-5.0116,-6.5064,-6.5064,-5.5735,-6.5064,-3.816,-5.0116,-5.5735,-5.0116,-5.5735,-5.5735,-4.035,-5.0116,-6.5064,-5.0116,-6.5064,-9.9658,-6.5064,-6.5064,-2.114,-6.5064,-2.5479,-6.5064,-6.5064,-5.5735,-6.5064,-5.5735,-3.6259,-6.5064,-3.816,-3.0469,-6.5064,-9.9658,-5.5735,-5.5735,-6.5064,-5.0116,-5.5735,-4.6082,-5.0116,-9.9658,-5.0116,-5.5735,-9.9658,-4.2934,-5.5735,-6.5064,-9.9658,-4.6082,-9.9658,-9.9658,-6.5064,-4.6082,-5.5735,-9.9658,-9.9658,-4.6082,-4.6082,-9.9658,-5.5735,-4.035,-9.9658,-4.6082,-5.5735,-6.5064,-6.5064,-5.0116,-5.5735,-5.0116,-4.2934,-6.5064,-5.5735,-4.6082,-5.5735,-5.5735,-9.9658,-3.6259,-9.9658,-9.9658,-9.9658,-4.6082,-5.5735,-4.2934,-5.5735,-5.5735,-3.1714,-5.0116,-3.1714,-5.0116,-5.5735,-3.6259,-9.9658,-5.5735,-5.0116,-4.6082,-3.6259,-3.6259,-9.9658,-5.5735,-5.0116,-6.5064,-9.9658,-6.5064,-6.5064,-4.2934,-3.6259,-9.9658,-4.6082,-6.5064,-6.5064,-9.9658,-5.5735,-6.5064,-5.5735,-5.0116,-4.6082,-5.0116,-4.2934,-9.9658,-5.0116,-3.0469,-9.9658,-5.5735,-6.5064,-4.6082,-5.5735,-5.5735,-4.6082,-6.5064,-5.5735,-5.0116,-5.0116,-6.5064,-4.6082,-5.5735,-9.9658,-5.5735,-4.6082,-6.5064,-6.5064,-5.0116,-6.5064,-6.5064,-6.5064,-6.5064
PPARA,3.5718,2.9319,3.8531,3.551,2.6556,4.174,4.7176,3.652,1.7575,3.3435,1.5902,2.8916,2.9692,2.2051,3.5324,2.5413,1.6327,3.3661,1.7489,2.1509,3.3925,2.753,1.5661,2.0218,0.4447,1.7828,4.431,4.0994,1.5366,3.0163,3.3421,4.026,2.299,4.0001,0.4447,2.1476,3.3745,4.4081,1.9188,4.0225,3.0791,2.7993,2.6232,4.1261,3.7302,4.664,3.9829,3.3506,3.0038,3.3759,4.673,3.7635,2.4171,4.1978,3.3689,2.004,2.727,2.3898,1.4441,3.7688,1.8323,3.0305,2.2082,2.5756,3.3897,1.766,1.595,2.9356,3.6928,4.0278,4.0153,3.2282,3.0515,3.5274,4.0162,4.0001,1.9415,3.3177,2.8301,3.0481,3.6623,3.38,4.8069,3.5237,3.7699,2.8974,2.2901,3.9552,4.2396,2.1114,2.8381,2.4439,3.0757,0.605,2.9893,3.1491,2.7139,3.4116,1.7097,4.6416,3.7105,1.0007,2.6371,3.1011,2.2051,2.9929,2.9674,1.0079,2.7007,3.2034,1.884,4.3378,2.9948,2.4198,1.2934,2.8877,2.59,4.0969,3.1245,2.0604,2.0742,3.7302,3.1195,4.0383,1.9601,3.0825,3.7529,3.0637,2.2391,2.3106,2.8701,3.3952,2.4649,2.6043,3.4116,3.5971,3.136,1.3623,4.4771,3.5312,2.59,2.6067,2.0004,2.8381,1.8564,4.2442,4.0688,3.8085,3.2973
PPARD,3.1797,1.4335,3.453,4.0037,2.1213,2.9243,4.2661,3.7171,2.5462,2.6602,1.6045,2.3193,3.7867,3.2466,3.4907,3.1377,3.4251,3.0876,4.3716,3.0411,3.7453,3.4464,1.9968,3.3364,3.3842,4.3938,3.4596,3.9645,2.8442,3.1045,3.2374,1.8762,3.3235,3.9468,2.3926,5.5081,3.6335,2.7422,4.0454,3.2811,2.6487,3.4061,1.614,2.6371,2.0289,1.5165,3.325,2.2603,3.6939,1.9931,2.8341,3.837,3.992,3.2557,2.7742,1.0642,1.6964,2.6918,2.4779,1.2992,0.8246,0.7664,2.3926,1.5902,1.5612,2.945,3.154,2.5313,4.1628,3.1572,2.8877,2.9262,3.5424,3.2722,3.5174,3.4304,4.391,3.2796,1.1512,3.2481,3.449,1.9968,2.1345,3.7539,2.8199,3.091,2.3926,2.6302,2.5112,4.225,3.7193,4.0841,3.2034,4.4556,2.9167,3.1813,3.1588,3.2405,3.9374,2.4518,0.7058,2.5487,2.9262,2.3019,2.0325,2.8117,0.9343,2.4831,3.1844,2.9984,3.3993,3.8064,2.328,2.1313,1.9564,3.835,3.8511,3.0654,2.2901,4.1604,2.4386,2.9984,1.6512,2.3816,2.7357,1.9822,1.8282,2.1509,3.2973,3.6612,3.2236,3.3061,3.2959,2.4198,2.1047,2.4198,2.9032,3.0893,2.8916,1.105,1.0642,3.1701,4.8485,2.0395,2.7336,4.0875,2.9911,3.2722,3.5349
PPARG,2.7508,1.334,2.8779,3.5754,2.4386,1.2756,4.6702,3.3148,3.5887,3.3633,3.2856,5.2079,3.2526,3.9737,3.8075,4.856,4.8028,5.0471,3.4277,3.6042,3.3148,3.8289,4.511,3.0515,4.5009,0.7664,3.9089,2.5036,4.6,4.7887,5.1273,1.9822,4.7725,2.9356,3.6405,4.5614,4.5485,2.5263,2.5585,2.3649,3.4648,3.1195,1.9149,4.7756,3.4791,1.8363,2.7572,2.5462,2.5462,2.826,2.7249,5.7968,3.9956,5.5135,4.2119,4.0401,4.0207,2.4805,2.5511,2.3843,2.5536,3.2236,0.7058,1.692,2.609,2.7336,0.2998,3.3393,3.4264,1.2875,3.4687,3.9654,3.7877,1.949,2.0218,1.2756,2.8076,2.667,2.6984,3.0252,2.7029,1.9638,3.0428,3.4635,4.0636,2.3479,2.8974,5.0396,2.9394,3.5461,2.4623,3.9755,4.0901,1.4281,3.1829,1.5998,2.036,2.9167,0.4125,4.1772,2.8661,4.1153,5.1453,3.453,2.7972,3.2841,3.1765,0.4967,4.6966,2.9432,0.3115,4.232,3.3661,2.5213,2.2753,4.8213,4.1796,1.5758,2.7227,2.8341,3.3521,1.692,2.8096,2.3222,2.9525,1.5854,2.8542,2.824,1.7786,4.2691,2.3649,1.0151,4.9026,2.4492,2.651,2.4412,4.2795,3.5124,4.0028,2.118,3.2944,3.1588,3.4622,5.2888,4.5614,3.4543,2.8681,3.7313,2.8199
PPARGC1A,3.4661,1.3901,0.9419,2.0395,4.1036,1.614,4.613,2.7826,4.6112,4.1954,-0.5125,-2.9324,1.3167,1.9302,2.4675,1.6234,-1.7322,-2.1779,3.7204,1.3454,3.1908,-0.1345,0.434,-1.9379,-5.5735,3.4569,2.4359,3.8451,-0.1031,1.2271,0.9343,3.5851,1.412,2.0776,-1.7322,-5.5735,0.6699,0.9115,1.9149,2.4144,0.9568,6.0277,2.2813,4.837,3.7138,4.0892,4.3119,3.5572,5.0726,4.1748,0.8961,-1.0262,-2.4659,-0.0725,0.4016,-3.3076,-5.5735,1.0363,0.7321,3.0092,-0.0425,2.4779,2.6873,0.3573,1.6281,-3.816,5.0739,3.3235,3.8095,3.4635,2.7972,0.3685,1.0711,4.5243,3.66,3.2481,-1.2142,4.041,1.9712,3.3605,2.9765,3.7486,4.3681,3.2915,1.6466,2.0878,2.6918,2.236,2.8076,-0.8084,3.8983,0.8883,-2.6349,2.5011,3.8411,3.2632,2.5804,0.434,4.5796,1.8078,0.0014,-3.0469,1.7009,-0.1345,-0.013,-0.1504,0.2154,1.4652,2.8936,2.8096,-0.3566,2.6487,4.8038,1.5998,-9.9658,-3.6259,0.8883,6.4268,2.1894,5.1522,5.4493,3.0791,3.7475,4.3848,0.2522,5.7874,4.5367,2.5828,4.7247,1.6234,2.6533,1.6875,2.4035,0.3685,0.6517,3.0252,1.7532,-0.0425,4.4764,3.8983,4.7887,0.9268,1.8762,-2.3884,0.4125,4.3335,3.8064,2.2573,3.4304
